ID	Assessment	Class	IUCN_Group_Number	IUCN_Group	IUCN_Subgroup_Number	IUCN_Subgroup	Scope	Severity	Irreversibility	Past_criticality	Current_criticality	Trend_of_change	Future_criticality	Systemic_activity_(level_of_activity)	Systemic_activity_(no._of_influenced_elements)	Systemic_Activity	Strategic_relevance_(value)	Strategic_relevance_(Rank)	Manageability	Knowledge	Rank	Participant_Knowledge_Avg	Participant_Knowledge_Med	Participant_Knowledge_AvgxHDI	Participant_Knowledge_MedxHDI	Year
2293	NA-MNY	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	4	3	3	1	4	4	4	11	3	2	1	5	1.28	1	0.82	0.64	2015
2294	NA-MNY	Factor	6	Natural_factors	NA	NA	NA	NA	NA	1	2	2	3	4	3	4	11	3	2	1	5	1.28	1	0.82	0.64	2015
2295	NA-MNY	Factor	6	Natural_factors	NA	NA	NA	NA	NA	1	2	2	3	4	3	4	11	3	4	1	5	1.28	1	0.82	0.64	2015
2296	NA-MNY	Factor	6	Natural_factors	NA	NA	NA	NA	NA	3	3	2	2	4	4	4	11	3	4	1	5	1.28	1	0.82	0.64	2015
2297	NA-MNY	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	4	4	2	2	4	4	4	12	3	2	2	4	1.28	1	0.82	0.64	2015
2298	NA-MNY	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	4	3	4	2	3	2	3	12	3	1	1	4	1.28	1	0.82	0.64	2015
2299	NA-MNY	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	4	4	4	4	1	2	2	14	4	4	1	3	1.28	1	0.82	0.64	2015
2300	NA-MNY	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	1	4	4	4	3	3	3	15	4	2	1	2	1.28	1	0.82	0.64	2015
2301	NA-MNY	Factor	6	Natural_factors	NA	NA	NA	NA	NA	4	4	4	4	4	4	4	16	4	4	1	1	1.28	1	0.82	0.64	2015
2302	NA-GMU	Stress	6	Biomass	6.5	Changed_extent_of_ecosystems	NA	NA	NA	1	1	2	1	NA	NA	NA	4	1	1	1	7	1.32	1	0.85	0.64	2015
2303	NA-GMU	Stress	2	Atmosphere	2.3	Changed_weather_and_local_climate_conditions	NA	NA	NA	4	2	1	1	NA	NA	NA	4	1	4	4	7	1.32	1	0.85	0.64	2015
2304	NA-GMU	Stress	8	Network	8.3	Changed_structure_and_composition_of_communities	NA	NA	NA	1	2	2	1	NA	NA	NA	5	1	1	2	6	1.32	1	0.85	0.64	2015
2305	NA-GMU	Stress	9	Species_specific_key_attributes	9.3	Changed_habitat_quantity_and_quality_(including_abiotic_and_biotic_habitat_components)	NA	NA	NA	4	2	2	1	NA	NA	NA	5	1	2	1	6	1.32	1	0.85	0.64	2015
2306	NA-GMU	Stress	6	Biomass	6.2	Changed_above_ground_biomass	NA	NA	NA	1	2	2	1	NA	NA	NA	5	1	1	2	6	1.32	1	0.85	0.64	2015
2307	NA-GMU	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	NA	NA	NA	2	1	3	2	NA	NA	NA	6	1	3	4	5	1.32	1	0.85	0.64	2015
2308	NA-GMU	Stress	9	Species_specific_key_attributes	9.3	Changed_habitat_quantity_and_quality_(including_abiotic_and_biotic_habitat_components)	NA	NA	NA	1	3	2	2	NA	NA	NA	7	2	3	2	4	1.32	1	0.85	0.64	2015
2309	NA-GMU	Stress	10	Energy,_matter_and_water_efficiency_of_ecosystems	10.1	Changed_energy_efficiency	NA	NA	NA	4	4	2	1	NA	NA	NA	7	2	1	2	4	1.32	1	0.85	0.64	2015
2310	NA-GMU	Stress	6	Biomass	6.1	Changed_primary_production	NA	NA	NA	2	1	3	4	NA	NA	NA	8	2	3	4	3	1.32	1	0.85	0.64	2015
2311	NA-GMU	Stress	2	Atmosphere	2.3	Changed_weather_and_local_climate_conditions	NA	NA	NA	1	3	3	3	NA	NA	NA	9	3	4	3	2	1.32	1	0.85	0.64	2015
2312	NA-GMU	Stress	2	Atmosphere	2.3	Changed_weather_and_local_climate_conditions	NA	NA	NA	2	4	3	4	NA	NA	NA	11	4	4	4	1	1.32	1	0.85	0.64	2015
2313	NA-GMU	Threat	11	Climate_change_and_severe_weather	11.2	Droughts	NA	NA	NA	1	4	4	4	3	3	3	15	4	4	3	1	1.32	1	0.85	0.64	2015
2314	NA-GMU	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	NA	NA	NA	2	4	4	4	3	2	3	15	4	4	4	1	1.32	1	0.85	0.64	2015
2315	NA-GMU	Threat	11	Climate_change_and_severe_weather	11.2	Droughts	NA	NA	NA	2	4	4	4	3	2	3	15	4	4	4	1	1.32	1	0.85	0.64	2015
2316	NA-GMU	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	NA	NA	NA	1	4	4	4	2	1	2	14	4	4	4	2	1.32	1	0.85	0.64	2015
2317	NA-GMU	Threat	7	Natural_system_modifications	7.1	Fire_and_fire_suppression	NA	NA	NA	4	3	2	1	1	2	2	8	2	2	1	3	1.32	1	0.85	0.64	2015
2318	NA-GMU	Threat	5	Biological_resource_use	5.3	Logging_and_wood_harvesting	NA	NA	NA	4	2	2	1	3	2	3	8	2	1	1	3	1.32	1	0.85	0.64	2015
2319	NA-GMU	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	NA	NA	NA	4	3	2	1	1	1	1	7	1	2	1	4	1.32	1	0.85	0.64	2015
2320	NA-GMU	Threat	7	Natural_system_modifications	7.3	Other_ecosystem_modifications	NA	NA	NA	1	3	2	1	1	1	1	7	1	1	1	4	1.32	1	0.85	0.64	2015
2321	NA-GMU	Threat	2	Agriculture_and_aquaculture	2.3	Livestock_farming_and_ranching	NA	NA	NA	4	2	2	1	1	2	2	7	1	1	1	4	1.32	1	0.85	0.64	2015
2322	NA-GMU	Threat	5	Biological_resource_use	5.1	Hunting_and_collecting_terrestrial_animals	NA	NA	NA	4	2	2	1	1	2	2	7	1	2	1	4	1.32	1	0.85	0.64	2015
2323	NA-GMU	Threat	6	Human_intrusions_and_disturbance	6.3	Work_and_other_activities	NA	NA	NA	4	3	2	1	1	1	1	7	1	1	1	4	1.32	1	0.85	0.64	2015
2324	NA-GMU	Threat	5	Biological_resource_use	5.3	Logging_and_wood_harvesting	NA	NA	NA	4	2	2	1	1	1	1	6	1	2	1	5	1.32	1	0.85	0.64	2015
2325	NA-GMU	Threat	7	Natural_system_modifications	7.1	Fire_and_fire_suppression	NA	NA	NA	4	1	1	1	3	1	2	5	1	2	1	6	1.32	1	0.85	0.64	2015
2326	NA-GMU	Factor	4	Infrastructure-related_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2327	NA-GMU	Factor	2	Governance-related_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2328	NA-GMU	Factor	2	Governance-related_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2329	NA-GMU	Factor	2	Governance-related_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2330	NA-GMU	Factor	5	Institutional_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2331	NA-GMU	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2332	NA-GMU	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2333	NA-GMU	Factor	2	Governance-related_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2334	NA-GMU	Factor	4	Infrastructure-related_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2335	NA-GMU	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2336	NA-GMU	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2337	NA-GMU	Factor	5	Institutional_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2338	NA-GMU	Factor	4	Infrastructure-related_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2339	NA-GMU	Factor	10	Spatial_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	1	0.85	0.64	2015
2340	NA-GMU	Factor	5	Institutional_factors	NA	NA	NA	NA	NA	4	1	1	1	2	1	2	5	1	1	3	9	1.32	1	0.85	0.64	2015
2341	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	1	2	1	1	1	1	5	1	1	1	9	1.32	1	0.85	0.64	2015
2342	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	1	1	1	1	2	1	2	5	1	2	1	9	1.32	1	0.85	0.64	2015
2343	NA-GMU	Factor	2	Governance-related_factors	NA	NA	NA	NA	NA	4	1	1	1	2	1	2	5	1	2	2	9	1.32	1	0.85	0.64	2015
2344	NA-GMU	Factor	2	Governance-related_factors	NA	NA	NA	NA	NA	4	2	1	1	2	1	2	6	1	2	1	8	1.32	1	0.85	0.64	2015
2345	NA-GMU	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	4	3	1	1	1	1	1	6	1	2	1	8	1.32	1	0.85	0.64	2015
2346	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	2	2	1	1	1	1	6	1	2	1	8	1.32	1	0.85	0.64	2015
2347	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	1	2	1	2	1	2	6	1	2	1	8	1.32	1	0.85	0.64	2015
2348	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	2	2	1	1	1	1	6	1	2	1	8	1.32	1	0.85	0.64	2015
2349	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	1	2	2	1	1	1	1	6	1	2	1	8	1.32	1	0.85	0.64	2015
2350	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	3	2	2	1	1	1	1	6	1	2	1	8	1.32	1	0.85	0.64	2015
2351	NA-GMU	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	4	3	1	1	1	1	1	6	1	2	1	8	1.32	1	0.85	0.64	2015
2352	NA-GMU	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	4	2	1	1	3	1	2	6	1	1	1	8	1.32	1	0.85	0.64	2015
2353	NA-GMU	Factor	2	Governance-related_factors	NA	NA	NA	NA	NA	4	1	1	1	4	4	4	7	1	2	1	7	1.32	1	0.85	0.64	2015
2354	NA-GMU	Factor	5	Institutional_factors	NA	NA	NA	NA	NA	4	2	2	1	2	1	2	7	1	2	1	7	1.32	1	0.85	0.64	2015
2355	NA-GMU	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	4	3	1	1	2	1	2	7	1	2	1	7	1.32	1	0.85	0.64	2015
2356	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	2	2	1	1	2	2	7	1	1	3	7	1.32	1	0.85	0.64	2015
2357	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	2	2	1	2	1	2	7	1	1	1	7	1.32	1	0.85	0.64	2015
2358	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	2	2	1	2	2	2	7	1	1	1	7	1.32	1	0.85	0.64	2015
2359	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	2	2	1	3	1	2	7	1	1	1	7	1.32	1	0.85	0.64	2015
2360	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	2	2	1	2	1	2	7	1	1	1	7	1.32	1	0.85	0.64	2015
2361	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	1	3	1	1	2	2	2	7	1	2	1	7	1.32	1	0.85	0.64	2015
2362	NA-GMU	Factor	2	Governance-related_factors	NA	NA	NA	NA	NA	4	2	2	1	3	1	2	7	1	3	1	7	1.32	1	0.85	0.64	2015
2363	NA-GMU	Factor	5	Institutional_factors	NA	NA	NA	NA	NA	4	4	1	1	2	1	2	8	2	2	1	6	1.32	1	0.85	0.64	2015
2364	NA-GMU	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	4	4	1	1	3	1	2	8	2	2	1	6	1.32	1	0.85	0.64	2015
2365	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	1	3	2	1	1	2	2	8	2	2	1	6	1.32	1	0.85	0.64	2015
2366	NA-GMU	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	4	2	2	1	3	3	3	8	2	2	1	6	1.32	1	0.85	0.64	2015
2367	NA-GMU	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	4	3	2	1	2	2	2	8	2	2	1	6	1.32	1	0.85	0.64	2015
2368	NA-GMU	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	1	3	1	1	3	2	3	8	2	2	1	6	1.32	1	0.85	0.64	2015
2369	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	4	2	1	1	1	1	8	2	3	2	6	1.32	1	0.85	0.64	2015
2370	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	3	2	1	2	1	2	8	2	1	1	6	1.32	1	0.85	0.64	2015
2371	NA-GMU	Factor	6	Natural_factors	NA	NA	NA	NA	NA	1	2	2	2	2	1	2	8	2	4	4	6	1.32	1	0.85	0.64	2015
2372	NA-GMU	Factor	6	Natural_factors	NA	NA	NA	NA	NA	2	1	1	2	4	4	4	8	2	4	4	6	1.32	1	0.85	0.64	2015
2373	NA-GMU	Factor	2	Governance-related_factors	NA	NA	NA	NA	NA	4	4	2	1	2	2	2	9	2	2	1	5	1.32	1	0.85	0.64	2015
2374	NA-GMU	Factor	2	Governance-related_factors	NA	NA	NA	NA	NA	4	4	2	1	2	1	2	9	2	2	1	5	1.32	1	0.85	0.64	2015
2375	NA-GMU	Factor	5	Institutional_factors	NA	NA	NA	NA	NA	2	4	1	1	3	2	3	9	2	2	1	5	1.32	1	0.85	0.64	2015
2376	NA-GMU	Factor	4	Infrastructure-related_factors	NA	NA	NA	NA	NA	4	3	2	1	3	2	3	9	2	3	2	5	1.32	1	0.85	0.64	2015
2377	NA-GMU	Factor	1	Demographic_factors	NA	NA	NA	NA	NA	2	4	2	1	1	2	2	9	2	2	1	5	1.32	1	0.85	0.64	2015
2378	NA-GMU	Factor	5	Institutional_factors	NA	NA	NA	NA	NA	4	4	2	1	2	1	2	9	2	2	1	5	1.32	1	0.85	0.64	2015
2379	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	3	2	1	3	2	3	9	2	1	1	5	1.32	1	0.85	0.64	2015
2380	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	3	2	1	3	2	3	9	2	2	1	5	1.32	1	0.85	0.64	2015
2381	NA-GMU	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	2	2	2	2	3	2	3	9	2	1	1	5	1.32	1	0.85	0.64	2015
2382	NA-GMU	Factor	10	Spatial_factors	NA	NA	NA	NA	NA	4	4	2	1	3	2	3	10	2	2	3	4	1.32	1	0.85	0.64	2015
2383	NA-GMU	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	2	2	4	1	3	2	3	10	2	1	1	4	1.32	1	0.85	0.64	2015
2384	NA-GMU	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	4	4	1	1	4	4	4	10	2	1	1	4	1.32	1	0.85	0.64	2015
2385	NA-GMU	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	4	4	3	1	2	1	2	10	2	2	1	4	1.32	1	0.85	0.64	2015
2386	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	3	2	1	3	4	4	10	2	2	1	4	1.32	1	0.85	0.64	2015
2387	NA-GMU	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	4	4	2	1	2	4	3	10	2	2	1	4	1.32	1	0.85	0.64	2015
2388	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	4	2	1	3	2	3	10	2	1	1	4	1.32	1	0.85	0.64	2015
2389	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	4	4	2	1	3	2	3	10	2	1	1	4	1.32	1	0.85	0.64	2015
2390	NA-GMU	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	1	2	3	4	2	1	2	11	3	2	3	3	1.32	1	0.85	0.64	2015
2391	NA-GMU	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	2	3	3	1	4	4	4	11	3	2	1	3	1.32	1	0.85	0.64	2015
2392	NA-GMU	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	1	3	2	3	3	3	3	11	3	3	1	3	1.32	1	0.85	0.64	2015
2393	NA-GMU	Factor	7	Natural_resource-use_related_factors	NA	NA	NA	NA	NA	1	2	3	4	3	2	3	12	3	2	3	2	1.32	1	0.85	0.64	2015
2394	NA-GMU	Factor	1	Demographic_factors	NA	NA	NA	NA	NA	3	4	3	4	1	1	1	12	3	2	1	2	1.32	1	0.85	0.64	2015
2395	NA-GMU	Factor	1	Demographic_factors	NA	NA	NA	NA	NA	1	4	3	4	3	2	3	14	4	1	1	1	1.32	1	0.85	0.64	2015
2396	NA-GMU	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	1	4	3	4	3	3	3	14	4	2	1	1	1.32	1	0.85	0.64	2015
2397	NA-GMU	Factor	9	Socio-economic_factors	NA	NA	NA	NA	NA	1	4	4	4	1	2	2	14	4	2	1	1	1.32	1	0.85	0.64	2015
2398	BR-CPB	Stress	9	Species_specific_key_attributes	9.3	Changed_habitat_quantity_and_quality_(including_abiotic_and_biotic_habitat_components)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	3.70	4	2.79	3.02	2015
2399	BR-CPB	Stress	6	Biomass	6.1	Changed_primary_production	1	3	2	2	2	2	1	NA	NA	NA	5	1	1	1	7	3.70	4	2.79	3.02	2015
2400	BR-CPB	Stress	6	Biomass	6.2	Changed_above_ground_biomass	2	4	3	4	3	1	3	NA	NA	NA	7	2	2	1	6	3.70	4	2.79	3.02	2015
2401	BR-CPB	Stress	8	Network	8.1	Changed_distribution_and_connectivity_of_ecosystems	3	4	2	1	3	3	2	NA	NA	NA	8	2	2	1	5	3.70	4	2.79	3.02	2015
2402	BR-CPB	Stress	6	Biomass	6.5	Changed_extent_of_ecosystems	3	3	4	4	4	2	2	NA	NA	NA	8	2	2	2	5	3.70	4	2.79	3.02	2015
2403	BR-CPB	Stress	4	Lithosphere	4.1	Changed_physical_soil_parameters	1	2	1	1	2	3	3	NA	NA	NA	8	2	3	1	5	3.70	4	2.79	3.02	2015
2404	BR-CPB	Stress	3	Hydrosphere	3.1	Changed_water_characteristics	1	4	3	2	3	3	2	NA	NA	NA	8	2	4	1	5	3.70	4	2.79	3.02	2015
2405	BR-CPB	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	1	3	4	2	3	2	3	NA	NA	NA	8	2	3	1	5	3.70	4	2.79	3.02	2015
2406	BR-CPB	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	1	3	4	2	3	2	3	NA	NA	NA	8	2	1	1	5	3.70	4	2.79	3.02	2015
2407	BR-CPB	Stress	3	Hydrosphere	3.1	Changed_water_characteristics	1	2	1	1	2	3	3	NA	NA	NA	8	2	1	1	5	3.70	4	2.79	3.02	2015
2408	BR-CPB	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	1	2	2	1	2	3	3	NA	NA	NA	8	2	2	3	5	3.70	4	2.79	3.02	2015
2409	BR-CPB	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	1	2	2	1	2	3	3	NA	NA	NA	8	2	2	2	5	3.70	4	2.79	3.02	2015
2410	BR-CPB	Stress	8	Network	8.3	Changed_structure_and_composition_of_communities	1	2	1	2	2	3	4	NA	NA	NA	9	3	3	3	4	3.70	4	2.79	3.02	2015
2411	BR-CPB	Stress	8	Network	8.1	Changed_distribution_and_connectivity_of_ecosystems	2	3	3	1	3	3	3	NA	NA	NA	9	3	2	3	4	3.70	4	2.79	3.02	2015
2412	BR-CPB	Stress	9	Species_specific_key_attributes	9.1	Changed_physiology_and_behavior_of_individuals	2	1	1	2	2	3	4	NA	NA	NA	9	3	4	1	4	3.70	4	2.79	3.02	2015
2413	BR-CPB	Stress	7	Information	7.1	Changed_intraspecific/Genetic_diversity	1	4	4	1	4	2	3	NA	NA	NA	9	3	3	3	4	3.70	4	2.79	3.02	2015
2414	BR-CPB	Stress	7	Information	7.2	Changed_interspecific_diversity/species_richness	3	4	4	1	4	2	3	NA	NA	NA	9	3	3	2	4	3.70	4	2.79	3.02	2015
2415	BR-CPB	Stress	6	Biomass	6.5	Changed_extent_of_ecosystems	3	4	3	1	4	2	3	NA	NA	NA	9	3	3	2	4	3.70	4	2.79	3.02	2015
2416	BR-CPB	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	1	4	4	2	4	3	2	NA	NA	NA	9	3	4	1	4	3.70	4	2.79	3.02	2015
2417	BR-CPB	Stress	3	Hydrosphere	3.1	Changed_water_characteristics	1	2	3	2	3	2	4	NA	NA	NA	9	3	1	1	4	3.70	4	2.79	3.02	2015
2418	BR-CPB	Stress	3	Hydrosphere	3.1	Changed_water_characteristics	4	1	1	1	2	4	3	NA	NA	NA	9	3	1	1	4	3.70	4	2.79	3.02	2015
2419	BR-CPB	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	1	2	2	1	2	3	4	NA	NA	NA	9	3	2	2	4	3.70	4	2.79	3.02	2015
2420	BR-CPB	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	1	2	2	1	2	3	4	NA	NA	NA	9	3	2	2	4	3.70	4	2.79	3.02	2015
2421	BR-CPB	Stress	2	Atmosphere	2.3	Changed_weather_and_local_climate_conditions	1	2	2	1	2	3	4	NA	NA	NA	9	3	2	2	4	3.70	4	2.79	3.02	2015
2422	BR-CPB	Stress	9	Species_specific_key_attributes	9.1	Changed_physiology_and_behavior_of_individuals	3	4	3	1	4	3	3	NA	NA	NA	10	3	3	3	3	3.70	4	2.79	3.02	2015
2423	BR-CPB	Stress	9	Species_specific_key_attributes	9.1	Changed_physiology_and_behavior_of_individuals	1	4	3	2	3	3	4	NA	NA	NA	10	3	3	3	3	3.70	4	2.79	3.02	2015
2424	BR-CPB	Stress	8	Network	8.1	Changed_distribution_and_connectivity_of_ecosystems	3	4	3	1	4	3	3	NA	NA	NA	10	3	2	3	3	3.70	4	2.79	3.02	2015
2425	BR-CPB	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	3	2	2	1	3	4	3	NA	NA	NA	10	3	1	1	3	3.70	4	2.79	3.02	2015
2426	BR-CPB	Stress	3	Hydrosphere	3.1	Changed_water_characteristics	3	2	2	1	3	3	4	NA	NA	NA	10	3	1	1	3	3.70	4	2.79	3.02	2015
2427	BR-CPB	Stress	2	Atmosphere	2.3	Changed_weather_and_local_climate_conditions	2	3	3	2	3	3	4	NA	NA	NA	10	3	4	3	3	3.70	4	2.79	3.02	2015
2428	BR-CPB	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	3	2	2	1	3	4	4	NA	NA	NA	11	4	3	1	2	3.70	4	2.79	3.02	2015
2429	BR-CPB	Stress	4	Lithosphere	4.1	Changed_physical_soil_parameters	1	4	4	1	4	4	4	NA	NA	NA	12	4	3	1	1	3.70	4	2.79	3.02	2015
2430	BR-CPB	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	4	4	4	1	4	3	4	4	3	4	15	4	4	3	1	3.70	4	2.79	3.02	2015
2431	BR-CPB	Threat	4	Transportation_and_service_corridors	4.1	Roads_and_railroads	2	4	4	1	4	3	4	4	4	4	15	4	1	2	1	3.70	4	2.79	3.02	2015
2432	BR-CPB	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	4	3	4	1	4	3	4	3	3	3	14	4	4	3	2	3.70	4	2.79	3.02	2015
2433	BR-CPB	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	4	4	4	1	4	3	4	3	2	3	14	4	4	3	2	3.70	4	2.79	3.02	2015
2434	BR-CPB	Threat	11	Climate_change_and_severe_weather	11.2	Droughts	3	4	4	1	4	3	4	3	3	3	14	4	4	3	2	3.70	4	2.79	3.02	2015
2435	BR-CPB	Threat	4	Transportation_and_service_corridors	4.1	Roads_and_railroads	1	4	4	1	4	3	3	4	4	4	14	4	1	1	2	3.70	4	2.79	3.02	2015
2436	BR-CPB	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	2	4	4	1	4	3	4	2	1	2	13	3	4	3	3	3.70	4	2.79	3.02	2015
2437	BR-CPB	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	2	4	4	1	4	3	4	2	1	2	13	3	4	3	3	3.70	4	2.79	3.02	2015
2438	BR-CPB	Threat	11	Climate_change_and_severe_weather	11.4	Storms_and_flooding	2	3	2	1	3	3	4	3	2	3	13	3	4	3	3	3.70	4	2.79	3.02	2015
2439	BR-CPB	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	3	4	4	1	4	3	3	3	2	3	13	3	2	3	3	3.70	4	2.79	3.02	2015
2440	BR-CPB	Threat	9	Pollution	9.3	Agricultural_and_forestry_effluents	4	4	4	1	4	3	3	1	4	3	13	3	2	3	3	3.70	4	2.79	3.02	2015
2441	BR-CPB	Threat	1	Residential_and_commercial_development	1.1	Housing_and_urban_areas	2	3	4	1	4	3	3	2	1	2	12	3	1	3	4	3.70	4	2.79	3.02	2015
2442	BR-CPB	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	3	4	1	1	3	4	3	1	2	2	12	3	1	3	4	3.70	4	2.79	3.02	2015
2443	BR-CPB	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	1	4	4	1	4	3	3	1	2	2	12	3	1	3	4	3.70	4	2.79	3.02	2015
2444	BR-CPB	Threat	9	Pollution	9.4	Garbage_and_solid_waste	3	3	4	1	4	3	3	1	2	2	12	3	1	3	4	3.70	4	2.79	3.02	2015
2445	BR-CPB	Threat	3	Energy_production_and_mining	3.2	Mining_and_quarrying	1	4	4	1	4	3	3	1	2	2	12	3	1	3	4	3.70	4	2.79	3.02	2015
2446	BR-CPB	Threat	3	Energy_production_and_mining	3.2	Mining_and_quarrying	1	4	4	1	4	3	3	1	2	2	12	3	1	3	4	3.70	4	2.79	3.02	2015
